SubjectID,StimulusType,response,RT
05004,1,1,645
05004,0,0,0
05004,1,1,372
05004,1,1,406
05004,1,1,322
05004,1,1,389
05004,1,1,373
05004,1,1,370
05004,1,1,370
05004,1,1,288
05004,0,0,0
05004,1,1,340
05004,1,1,559
05004,0,0,0
05004,1,1,339
05004,1,1,322
05004,1,1,473
05004,1,1,338
05004,1,1,422
05004,1,1,271
05004,0,1,339
05004,1,1,289
05004,1,1,305
05004,1,1,306
05004,0,0,0
05004,1,1,355
05004,1,1,372
05004,0,0,0
05004,1,1,322
05004,1,1,357
05004,1,1,339
05004,1,1,321
05004,1,1,238
05004,1,1,288
05004,1,1,271
05004,1,1,254
05004,1,1,272
05004,1,1,321
05004,1,1,254
05004,1,1,270
05004,1,1,338
05004,1,1,321
05004,1,1,304
05004,1,1,337
05004,0,0,0
05004,0,0,0
05004,0,0,0
05004,1,1,289
05004,1,1,338
05004,1,1,322
05004,1,1,322
05004,0,0,0
05004,0,0,0
05004,0,0,0
05004,1,1,288
05004,1,1,286
05004,1,1,322
05004,1,1,389
05004,0,0,0
05004,1,1,559
05004,1,1,357
05004,1,1,340
05004,1,1,356
05004,1,1,303
05004,1,1,322
05004,1,1,322
05004,0,0,0
05004,1,1,355
05004,1,1,320
05004,1,1,322
05004,1,1,288
05004,1,1,271
05004,1,1,271
05004,1,1,322
05004,1,1,304
05004,1,1,305
05004,1,1,354
05004,1,1,373
05004,1,1,290
05004,1,1,356
05004,0,0,0
05004,0,0,0
05004,0,0,0
05004,0,0,0
05004,1,1,492
05004,1,1,424
05004,1,1,320
05004,1,1,303
05004,1,1,543
05004,0,0,0
05004,1,1,305
05004,1,1,322
05004,1,1,271
05004,1,1,305
05004,1,1,323
05004,1,1,321
05004,0,0,0
05004,1,1,288
05004,1,1,320
05004,1,1,305
