SubjectID,StimulusType,response,RT
07004,1,1,464
07004,1,1,275
07004,1,1,291
07004,1,1,257
07004,1,1,290
07004,0,1,308
07004,1,1,306
07004,1,1,307
07004,1,1,355
07004,1,1,339
07004,1,1,385
07004,1,1,370
07004,1,1,436
07004,1,1,356
07004,0,0,0
07004,1,1,340
07004,1,1,307
07004,1,1,305
07004,1,1,293
07004,0,0,0
07004,1,1,324
07004,0,0,0
07004,1,1,321
07004,0,0,0
07004,0,1,290
07004,0,0,0
07004,1,1,425
07004,1,1,354
07004,1,1,372
07004,1,1,371
07004,1,1,403
07004,0,0,0
07004,1,1,338
07004,1,1,386
07004,1,1,308
07004,0,0,0
07004,1,1,321
07004,1,1,355
07004,1,1,341
07004,1,1,352
07004,1,1,355
07004,1,1,355
07004,1,1,324
07004,1,1,356
07004,1,1,399
07004,1,1,371
07004,1,1,354
07004,1,1,324
07004,1,1,389
07004,1,1,326
07004,1,1,327
07004,1,1,355
07004,1,1,355
07004,1,1,370
07004,1,1,338
07004,0,0,0
07004,0,0,0
07004,1,1,386
07004,1,1,356
07004,1,1,322
07004,1,1,371
07004,1,1,358
07004,1,1,340
07004,1,1,325
07004,1,1,338
07004,0,0,0
07004,1,1,372
07004,0,0,0
07004,0,0,0
07004,1,1,420
07004,1,1,338
07004,1,1,356
07004,1,1,369
07004,1,1,306
07004,1,1,308
07004,0,0,0
07004,1,1,345
07004,1,1,324
07004,1,1,343
07004,1,1,323
07004,0,0,0
07004,1,1,324
07004,1,1,321
07004,1,1,261
07004,0,0,0
07004,1,1,356
07004,1,1,259
07004,1,1,291
07004,0,0,0
07004,1,1,290
07004,1,1,357
07004,1,1,290
07004,1,1,291
07004,1,1,388
07004,0,0,0
07004,1,1,306
07004,1,1,305
07004,0,0,0
07004,1,1,17
07004,1,1,323
