SubjectID,StimulusType,response,RT
07003,1,1,449
07003,1,1,515
07003,1,1,434
07003,1,1,363
07003,1,1,350
07003,1,1,448
07003,1,1,469
07003,1,1,465
07003,1,1,486
07003,1,1,467
07003,1,1,449
07003,1,1,534
07003,1,1,501
07003,1,1,482
07003,1,1,455
07003,1,1,434
07003,1,1,471
07003,1,1,464
07003,1,1,465
07003,0,0,0
07003,1,1,482
07003,1,1,519
07003,0,0,0
07003,1,1,522
07003,1,1,549
07003,1,1,487
07003,1,1,464
07003,1,1,451
07003,1,1,398
07003,0,0,0
07003,1,1,600
07003,1,1,514
07003,1,1,467
07003,1,1,467
07003,1,1,517
07003,1,1,451
07003,1,1,431
07003,1,1,417
07003,1,1,435
07003,1,1,550
07003,1,1,483
07003,1,1,466
07003,1,1,500
07003,0,0,0
07003,1,1,487
07003,1,1,517
07003,1,1,469
07003,1,1,468
07003,1,1,434
07003,1,1,515
07003,1,1,467
07003,1,1,381
07003,1,0,0
07003,1,1,353
07003,1,1,448
07003,0,0,0
07003,1,1,535
07003,1,1,434
07003,1,1,537
07003,0,0,0
07003,1,1,334
07003,0,0,0
07003,1,1,418
07003,1,1,551
07003,1,1,421
07003,1,1,466
07003,1,1,614
07003,1,1,502
07003,0,0,0
07003,1,1,450
07003,1,1,446
07003,0,0,0
07003,1,1,353
07003,0,0,0
07003,0,1,381
07003,1,1,719
07003,1,1,500
07003,0,0,0
07003,0,0,0
07003,1,1,665
07003,1,1,602
07003,1,0,0
07003,0,0,0
07003,1,1,318
07003,0,0,0
07003,0,0,0
07003,0,0,0
07003,1,1,581
07003,1,1,503
07003,1,1,550
07003,0,0,0
07003,1,1,587
07003,1,1,481
07003,1,1,662
07003,0,0,0
07003,0,0,0
07003,1,1,596
07003,1,1,448
07003,1,1,546
07003,1,0,0
