SubjectID,StimulusType,response,RT
05001,1,1,418
05001,0,1,269
05001,1,1,606
05001,1,1,333
05001,1,1,430
05001,1,1,367
05001,0,0,0
05001,1,1,349
05001,1,1,400
05001,1,1,367
05001,0,0,0
05001,0,0,0
05001,1,1,333
05001,1,1,350
05001,1,1,333
05001,1,1,318
05001,0,0,0
05001,0,0,0
05001,1,1,381
05001,0,0,0
05001,1,1,350
05001,0,0,0
05001,1,1,351
05001,0,0,0
05001,1,1,305
05001,1,1,500
05001,1,1,351
05001,1,1,366
05001,1,1,320
05001,0,1,381
05001,1,1,417
05001,1,1,330
05001,0,0,0
05001,1,1,348
05001,1,1,398
05001,1,1,316
05001,1,1,301
05001,1,1,404
05001,1,1,350
05001,1,1,332
05001,1,1,386
05001,1,1,302
05001,1,1,315
05001,1,1,334
05001,1,1,284
05001,1,1,334
05001,0,0,0
05001,1,1,299
05001,1,1,319
05001,1,1,331
05001,1,1,333
05001,1,1,318
05001,1,1,319
05001,1,1,369
05001,0,0,0
05001,1,1,351
05001,1,1,402
05001,1,1,350
05001,1,1,332
05001,1,1,319
05001,1,1,316
05001,1,1,352
05001,0,0,0
05001,1,1,323
05001,1,1,425
05001,1,1,332
05001,1,1,402
05001,1,1,301
05001,1,1,317
05001,1,1,349
05001,1,1,316
05001,0,1,300
05001,0,0,0
05001,1,1,334
05001,1,1,451
05001,1,1,439
05001,1,1,351
05001,0,0,0
05001,1,1,332
05001,1,1,317
05001,1,1,334
05001,1,1,300
05001,1,1,351
05001,1,1,438
05001,0,0,0
05001,1,1,316
05001,0,0,0
05001,1,1,363
05001,1,1,556
05001,1,1,350
05001,1,1,351
05001,1,1,383
05001,1,1,319
05001,1,1,518
05001,1,1,298
05001,0,0,0
05001,1,1,317
05001,1,1,317
05001,1,1,302
05001,1,1,369
