SubjectID,StimulusType,response,RT
11003,1,1,595
11003,1,1,371
11003,1,1,388
11003,1,1,353
11003,1,1,404
11003,1,1,322
11003,1,1,288
11003,0,1,307
11003,1,1,481
11003,1,1,401
11003,1,1,371
11003,1,1,562
11003,1,1,434
11003,0,0,0
11003,1,0,0
11003,1,1,496
11003,1,1,404
11003,1,1,353
11003,1,1,370
11003,0,1,273
11003,1,1,546
11003,1,1,354
11003,1,1,337
11003,1,1,307
11003,0,0,0
11003,0,1,0
11003,1,1,530
11003,0,0,0
11003,1,0,0
11003,1,1,595
11003,1,1,578
11003,0,1,501
11003,1,1,17
11003,1,1,0
11003,1,1,0
11003,1,1,643
11003,1,1,433
11003,1,1,403
11003,1,1,387
11003,1,1,434
11003,1,1,418
11003,1,1,384
11003,1,1,372
11003,0,0,0
11003,1,0,0
11003,1,0,0
11003,0,0,0
11003,0,0,0
11003,1,0,0
11003,1,1,498
11003,1,1,387
11003,1,1,402
11003,1,1,417
11003,1,1,483
11003,1,1,385
11003,1,1,387
11003,0,0,0
11003,1,0,0
11003,1,1,481
11003,1,1,466
11003,1,1,416
11003,1,1,627
11003,0,0,0
11003,1,0,0
11003,1,1,482
11003,1,1,452
11003,1,1,256
11003,1,1,338
11003,1,1,354
11003,0,1,288
11003,1,1,596
11003,0,0,0
11003,1,0,0
11003,1,1,706
11003,1,1,499
11003,1,1,513
11003,1,1,482
11003,0,0,0
11003,1,0,0
11003,1,1,578
11003,1,1,418
11003,0,0,0
11003,0,0,0
11003,1,1,789
11003,0,0,0
11003,1,0,0
11003,0,0,0
11003,1,0,0
11003,1,1,515
11003,1,1,402
11003,1,1,432
11003,1,1,403
11003,0,0,0
11003,1,1,562
11003,1,1,387
11003,1,1,416
11003,1,1,370
11003,1,1,610
11003,1,1,388
11003,1,1,403
