SubjectID,StimulusType,response,RT
06005,1,1,425
06005,1,1,438
06005,1,1,317
06005,0,0,0
06005,1,1,362
06005,1,1,306
06005,0,0,0
06005,1,1,371
06005,1,1,324
06005,1,1,338
06005,1,1,316
06005,1,1,343
06005,1,1,440
06005,1,1,340
06005,1,1,393
06005,1,1,393
06005,1,1,407
06005,1,1,391
06005,1,1,369
06005,1,1,375
06005,1,1,337
06005,1,1,349
06005,1,1,336
06005,1,1,408
06005,1,1,337
06005,1,1,408
06005,1,1,355
06005,1,1,290
06005,1,1,374
06005,1,1,306
06005,0,0,0
06005,0,0,0
06005,1,1,389
06005,1,1,391
06005,0,0,0
06005,1,1,442
06005,1,1,392
06005,1,1,337
06005,1,1,387
06005,1,1,323
06005,0,0,0
06005,1,1,374
06005,0,0,0
06005,1,1,360
06005,0,0,0
06005,1,1,423
06005,1,1,360
06005,0,0,0
06005,1,1,388
06005,0,0,0
06005,1,1,409
06005,0,0,0
06005,1,1,407
06005,1,1,474
06005,1,1,409
06005,1,1,474
06005,1,1,372
06005,1,1,442
06005,0,0,0
06005,1,1,385
06005,1,1,409
06005,0,0,0
06005,1,1,390
06005,1,1,387
06005,1,1,440
06005,1,1,406
06005,1,1,388
06005,1,1,373
06005,1,1,411
06005,1,1,371
06005,1,1,408
06005,0,0,0
06005,0,0,0
06005,1,1,465
06005,1,1,485
06005,0,0,0
06005,1,1,459
06005,0,0,0
06005,1,1,408
06005,1,1,492
06005,1,1,421
06005,1,1,387
06005,1,1,356
06005,1,1,372
06005,0,0,0
06005,1,1,422
06005,1,1,391
06005,1,1,507
06005,1,1,385
06005,1,1,433
06005,1,1,421
06005,0,0,0
06005,1,1,455
06005,0,0,0
06005,1,1,370
06005,1,1,373
06005,1,1,357
06005,1,1,354
06005,1,1,356
06005,1,1,491
