SubjectID,StimulusType,response,RT
06006,0,0,0
06006,1,1,441
06006,1,1,424
06006,1,1,393
06006,1,1,340
06006,0,0,0
06006,1,1,392
06006,1,1,326
06006,1,1,352
06006,1,1,326
06006,1,1,358
06006,0,0,0
06006,1,1,342
06006,1,1,306
06006,1,1,340
06006,1,1,411
06006,1,1,476
06006,1,1,359
06006,1,1,394
06006,1,1,337
06006,0,0,0
06006,0,0,0
06006,1,1,479
06006,1,1,375
06006,0,0,0
06006,1,1,371
06006,1,1,337
06006,1,1,460
06006,0,0,0
06006,1,1,460
06006,1,1,361
06006,1,1,393
06006,1,1,428
06006,1,1,411
06006,1,1,414
06006,0,0,0
06006,1,1,445
06006,1,1,420
06006,1,1,375
06006,1,1,394
06006,1,1,424
06006,1,1,400
06006,0,0,0
06006,1,1,389
06006,0,0,0
06006,0,0,0
06006,0,0,0
06006,1,1,446
06006,1,1,358
06006,1,1,378
06006,1,1,408
06006,1,1,427
06006,1,1,463
06006,0,0,0
06006,1,1,576
06006,0,0,0
06006,1,1,494
06006,1,1,392
06006,1,1,572
06006,1,1,424
06006,1,1,460
06006,1,1,441
06006,1,1,477
06006,1,1,395
06006,1,1,409
06006,1,1,406
06006,1,1,390
06006,1,1,420
06006,1,1,358
06006,1,1,370
06006,1,1,373
06006,1,1,373
06006,0,0,0
06006,1,1,425
06006,1,1,370
06006,1,1,444
06006,1,1,427
06006,1,1,375
06006,1,1,376
06006,1,1,372
06006,1,1,337
06006,1,1,336
06006,1,1,375
06006,1,1,444
06006,0,0,0
06006,0,0,0
06006,1,1,476
06006,1,1,442
06006,0,0,0
06006,1,1,442
06006,1,1,355
06006,1,1,379
06006,1,1,444
06006,0,0,0
06006,1,1,372
06006,1,1,388
06006,1,1,373
06006,0,0,0
06006,1,1,444
06006,1,1,373
