SubjectID,StimulusType,response,RT
06003,0,0,0
06003,1,1,368
06003,1,1,332
06003,1,1,380
06003,1,1,282
06003,1,1,271
06003,1,1,398
06003,1,1,300
06003,1,1,348
06003,1,1,297
06003,0,0,0
06003,1,1,348
06003,1,1,265
06003,1,1,249
06003,0,0,0
06003,1,1,282
06003,1,1,333
06003,0,0,0
06003,0,0,0
06003,0,0,0
06003,1,1,316
06003,1,1,272
06003,1,1,299
06003,1,1,265
06003,0,1,264
06003,1,1,283
06003,1,1,299
06003,1,1,318
06003,0,0,0
06003,1,1,312
06003,0,0,0
06003,1,1,280
06003,1,1,414
06003,1,1,301
06003,1,1,284
06003,1,1,299
06003,1,1,415
06003,0,0,0
06003,1,1,334
06003,1,1,335
06003,1,1,322
06003,1,1,322
06003,1,1,332
06003,1,1,335
06003,1,1,282
06003,1,1,250
06003,1,1,299
06003,1,1,281
06003,1,1,303
06003,0,1,323
06003,1,1,265
06003,1,1,300
06003,0,0,0
06003,0,1,302
06003,1,1,316
06003,1,1,321
06003,1,1,281
06003,1,1,298
06003,1,1,297
06003,0,0,0
06003,1,1,254
06003,1,1,297
06003,0,0,0
06003,1,1,284
06003,1,1,286
06003,1,1,250
06003,1,1,284
06003,0,0,0
06003,1,1,251
06003,1,1,264
06003,1,1,269
06003,0,0,0
06003,1,1,270
06003,1,1,255
06003,1,1,286
06003,1,1,238
06003,1,1,269
06003,1,1,267
06003,1,1,250
06003,1,1,270
06003,1,1,334
06003,1,1,267
06003,1,1,284
06003,1,1,264
06003,1,1,281
06003,0,1,300
06003,1,1,264
06003,1,1,298
06003,1,1,287
06003,1,1,268
06003,1,1,250
06003,1,1,284
06003,1,1,281
06003,1,1,300
06003,1,1,322
06003,0,0,0
06003,0,0,0
06003,1,1,318
06003,1,1,317
06003,1,1,269
