SubjectID,StimulusType,response,RT
06008,1,0,0
06008,1,1,495
06008,0,0,0
06008,1,1,478
06008,1,1,413
06008,1,1,446
06008,1,1,313
06008,0,0,0
06008,1,1,380
06008,1,1,344
06008,1,1,346
06008,1,1,347
06008,1,1,282
06008,0,0,0
06008,1,1,311
06008,1,1,250
06008,0,0,0
06008,1,1,346
06008,1,1,313
06008,1,1,265
06008,1,1,280
06008,1,1,262
06008,1,1,315
06008,1,1,311
06008,1,1,280
06008,1,1,216
06008,0,1,148
06008,1,1,295
06008,1,1,333
06008,1,1,296
06008,1,1,297
06008,1,1,281
06008,1,1,311
06008,1,1,281
06008,1,1,312
06008,1,1,296
06008,0,0,0
06008,1,1,329
06008,1,1,282
06008,1,1,297
06008,1,1,331
06008,1,1,327
06008,0,0,0
06008,1,1,313
06008,1,1,262
06008,1,1,283
06008,1,1,196
06008,1,1,215
06008,1,1,214
06008,0,1,164
06008,1,1,313
06008,0,0,0
06008,1,1,281
06008,1,1,414
06008,1,1,316
06008,1,1,394
06008,1,1,393
06008,1,1,396
06008,1,1,326
06008,1,1,362
06008,0,0,0
06008,1,1,279
06008,1,1,311
06008,0,0,0
06008,1,1,347
06008,1,1,296
06008,1,1,280
06008,1,1,298
06008,0,0,0
06008,0,0,0
06008,1,1,395
06008,1,1,413
06008,0,0,0
06008,1,1,330
06008,1,1,297
06008,1,1,299
06008,0,0,0
06008,1,1,346
06008,1,1,314
06008,1,1,314
06008,1,1,312
06008,1,1,313
06008,0,0,0
06008,1,1,360
06008,1,1,295
06008,1,1,262
06008,0,1,1500
06008,1,1,412
06008,0,1,250
06008,1,1,294
06008,1,1,346
06008,1,1,345
06008,1,1,367
06008,1,1,328
06008,1,1,412
06008,1,1,380
06008,0,0,0
06008,1,1,382
06008,1,1,382
06008,0,0,0
