SubjectID,StimulusType,response,RT
07005,1,1,584
07005,0,0,0
07005,1,1,306
07005,1,1,435
07005,1,1,371
07005,1,1,324
07005,1,1,373
07005,1,1,324
07005,1,1,324
07005,1,1,291
07005,1,1,306
07005,0,0,0
07005,1,1,259
07005,0,0,0
07005,1,1,321
07005,1,1,323
07005,1,1,324
07005,1,1,309
07005,1,1,307
07005,0,0,0
07005,1,1,291
07005,0,1,386
07005,0,0,0
07005,1,1,387
07005,1,1,418
07005,1,1,271
07005,1,1,324
07005,1,1,404
07005,1,1,290
07005,0,0,0
07005,1,1,324
07005,1,1,290
07005,1,1,306
07005,1,1,323
07005,1,1,274
07005,1,1,289
07005,1,1,324
07005,1,1,305
07005,1,1,303
07005,1,1,277
07005,1,1,308
07005,1,1,291
07005,1,1,341
07005,1,1,320
07005,1,1,356
07005,1,1,274
07005,1,1,289
07005,1,1,291
07005,0,0,0
07005,1,1,305
07005,1,1,290
07005,1,1,306
07005,1,1,278
07005,1,1,305
07005,1,1,307
07005,1,1,308
07005,1,1,290
07005,1,1,308
07005,1,1,307
07005,1,1,289
07005,1,1,261
07005,1,1,294
07005,1,1,274
07005,0,0,0
07005,1,1,405
07005,0,0,0
07005,1,1,386
07005,0,0,0
07005,1,1,322
07005,1,1,490
07005,0,0,0
07005,1,1,354
07005,1,1,274
07005,1,1,290
07005,1,1,290
07005,1,1,290
07005,1,1,274
07005,0,0,0
07005,1,1,320
07005,1,1,341
07005,0,0,0
07005,1,1,385
07005,0,0,0
07005,1,1,323
07005,1,1,292
07005,0,0,0
07005,0,0,0
07005,1,1,324
07005,1,1,327
07005,1,1,322
07005,1,1,324
07005,1,1,311
07005,1,1,341
07005,1,1,307
07005,0,0,0
07005,1,1,389
07005,1,1,305
07005,0,0,0
07005,0,0,0
07005,1,1,403
