SubjectID,StimulusType,response,RT
06007,0,0,0
06007,0,0,0
06007,1,1,425
06007,0,0,0
06007,1,1,407
06007,1,1,591
06007,1,1,525
06007,1,1,425
06007,1,1,393
06007,1,1,295
06007,1,1,312
06007,1,1,279
06007,1,1,377
06007,1,1,310
06007,1,1,362
06007,1,1,360
06007,1,1,362
06007,1,1,409
06007,1,1,392
06007,1,1,376
06007,1,1,278
06007,1,1,345
06007,1,1,293
06007,0,0,0
06007,1,1,491
06007,1,1,443
06007,0,0,0
06007,1,1,280
06007,1,1,410
06007,0,0,0
06007,1,1,326
06007,1,1,542
06007,1,1,394
06007,1,1,344
06007,1,1,380
06007,1,1,409
06007,1,1,278
06007,0,0,0
06007,1,1,359
06007,0,0,0
06007,1,1,394
06007,0,0,0
06007,0,0,0
06007,1,1,477
06007,1,1,328
06007,0,0,0
06007,0,0,0
06007,1,1,344
06007,1,1,310
06007,1,1,328
06007,1,1,409
06007,0,0,0
06007,1,1,394
06007,1,1,313
06007,1,1,343
06007,1,1,313
06007,1,1,376
06007,1,1,311
06007,1,1,345
06007,1,1,347
06007,1,1,376
06007,1,1,414
06007,1,1,328
06007,1,1,343
06007,1,1,411
06007,1,1,393
06007,1,1,344
06007,1,1,345
06007,0,0,0
06007,1,1,312
06007,1,1,427
06007,1,1,327
06007,0,0,0
06007,0,0,0
06007,1,1,375
06007,1,1,491
06007,1,1,411
06007,1,1,390
06007,1,1,407
06007,1,1,394
06007,1,1,311
06007,1,1,360
06007,1,1,362
06007,0,0,0
06007,1,1,410
06007,0,0,0
06007,1,1,393
06007,0,0,0
06007,1,1,328
06007,1,1,343
06007,1,1,312
06007,1,1,313
06007,1,1,344
06007,1,1,326
06007,1,1,359
06007,1,1,312
06007,1,1,392
06007,1,1,366
06007,0,0,0
06007,1,1,491
