SubjectID,StimulusType,response,RT
02002,0,0,0
02002,1,0,0
02002,1,1,866
02002,1,1,214
02002,0,1,453
02002,1,1,482
02002,1,1,433
02002,1,1,467
02002,1,1,469
02002,0,0,0
02002,1,1,835
02002,1,1,619
02002,1,1,601
02002,1,1,553
02002,1,1,582
02002,1,1,549
02002,1,1,600
02002,1,1,553
02002,1,1,583
02002,0,0,0
02002,1,1,435
02002,0,0,0
02002,1,1,450
02002,1,1,485
02002,1,1,417
02002,1,1,453
02002,1,1,470
02002,1,1,367
02002,1,1,397
02002,0,0,0
02002,1,1,549
02002,1,1,485
02002,1,1,517
02002,1,1,635
02002,1,1,502
02002,1,1,532
02002,1,1,535
02002,0,0,0
02002,0,0,0
02002,1,1,400
02002,1,1,365
02002,1,1,500
02002,1,1,348
02002,1,1,382
02002,1,1,484
02002,1,1,486
02002,1,1,519
02002,1,1,485
02002,0,0,0
02002,1,1,463
02002,0,0,0
02002,1,1,433
02002,1,1,484
02002,0,0,0
02002,1,1,382
02002,0,0,0
02002,0,0,0
02002,1,1,450
02002,1,1,486
02002,1,1,550
02002,1,1,566
02002,1,1,419
02002,1,1,535
02002,1,1,430
02002,1,1,498
02002,1,1,369
02002,1,1,480
02002,0,0,0
02002,1,1,465
02002,1,1,584
02002,1,1,467
02002,1,1,350
02002,1,1,402
02002,0,0,0
02002,1,1,516
02002,1,1,483
02002,0,0,0
02002,1,1,454
02002,1,1,431
02002,1,1,467
02002,1,1,401
02002,0,0,0
02002,1,1,431
02002,1,1,333
02002,1,1,382
02002,1,1,468
02002,1,1,369
02002,1,1,430
02002,1,1,351
02002,1,1,416
02002,1,1,317
02002,1,1,433
02002,0,0,0
02002,1,1,380
02002,1,1,368
02002,1,1,400
02002,0,0,0
02002,1,1,431
02002,0,1,335
02002,1,1,515
