SubjectID,StimulusType,response,RT
08008,1,1,400
08008,1,1,370
08008,0,0,0
08008,0,0,0
08008,1,1,320
08008,1,1,496
08008,1,1,385
08008,1,1,368
08008,1,1,304
08008,1,1,368
08008,0,0,0
08008,1,1,320
08008,1,1,336
08008,1,1,337
08008,0,0,0
08008,0,0,0
08008,1,1,368
08008,1,1,384
08008,0,0,0
08008,1,1,384
08008,1,1,432
08008,0,0,0
08008,0,0,0
08008,1,1,352
08008,1,1,384
08008,1,1,368
08008,1,1,336
08008,1,1,352
08008,1,1,352
08008,1,1,384
08008,1,1,336
08008,1,1,320
08008,1,1,352
08008,1,1,384
08008,1,1,400
08008,0,0,0
08008,1,1,353
08008,1,1,368
08008,1,1,352
08008,1,1,384
08008,0,0,0
08008,1,1,368
08008,1,1,336
08008,1,1,320
08008,0,0,0
08008,1,1,368
08008,1,1,368
08008,1,1,401
08008,0,0,0
08008,1,1,337
08008,1,1,369
08008,1,1,320
08008,1,1,288
08008,0,0,0
08008,1,1,336
08008,1,1,320
08008,1,1,336
08008,1,1,352
08008,1,1,336
08008,1,1,352
08008,1,1,368
08008,1,1,400
08008,0,0,0
08008,1,1,368
08008,1,1,384
08008,1,1,352
08008,1,1,402
08008,0,0,0
08008,0,0,0
08008,1,1,352
08008,1,1,320
08008,1,1,336
08008,1,1,288
08008,1,1,337
08008,0,0,0
08008,1,1,304
08008,1,1,400
08008,1,1,352
08008,1,1,336
08008,1,1,448
08008,1,1,337
08008,1,1,336
08008,0,0,0
08008,1,1,321
08008,1,1,320
08008,1,1,304
08008,1,1,336
08008,1,1,352
08008,1,1,401
08008,1,1,432
08008,1,1,384
08008,1,1,368
08008,1,1,336
08008,1,1,432
08008,1,1,353
08008,0,0,0
08008,1,1,352
08008,0,0,0
08008,1,1,320
08008,1,1,369
